url,brand,modele,name_pro,carrosserie,energie,etat_vehicule,transmission,controle_technique,couleur_interieur,type_peinture_carrosserie,Marque,all_city,code_region,nom_region,numero_departement,nom_departement,nom_commune,latitude,longitude,is_pro,date,pneus_hiver,barres_de_toit,premiere_main,non_fumeur,stationne_dans_garage,sous_garantie_constructeur,attelage,sous_garantie_autre_que_constructeur,cons_mixte_l_by_100km,emissions_co2_g_by_km,kilometrage_km,nb_portes,hayon,nb_places,prix_euros,puissance_fiscale_cv,puissance_reelle_ch,garantie_mecanique_mois,abs,esp,regulateur_vitesse,asr,alarme_antivol,direction_assistee,banquette_ar,radio_cd,fermeture_centralisee,vitres_electriques,allumage_auto_feux,peinture_metallisee,retroviseurs_electriques,roues_alliage_léger,fap,postal_codes
https://www.paruvendu.fr/a/voiture-occasion/land-rover/range-rover-evoque/1230218413A1KVVOLRREV,Land-Rover,Range Rover Evoque,NA,4x4 - SUV,Diesel,Bon,Automatique,NA,NA,NA,NA,Caen,25,Basse-Normandie,14,Calvados,Caen,49183333,-35,0,2016-04-01,0,0,1,1,0,0,0,0,5.1,134,53000,4,1,5,34000,8,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14000
https://www.paruvendu.fr/a/voiture-occasion/peugeot/308-sw/1230221261A1KVVOPE8SW,Peugeot,308 SW,Midi auto Chartres,Break,Diesel,NA,NA,NA,NA,NA,NA,Fontenay Sur Evre,NA,NA,NA,NA,NA,NA,NA,1,2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94657,NA,NA,NA,13490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28630
https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1230221264A1KVVOPE5M8,Peugeot,5008,Midi auto Chartres,Monospace,Diesel,NA,NA,NA,NA,NA,NA,Fontenay Sur Evre,NA,NA,NA,NA,NA,NA,NA,1,2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,16890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28630
https://www.paruvendu.fr/a/voiture-occasion/mercedes/250/1230221255A1KVVOME250,Mercedes,250,PATRICK LAUNAY SAS,4x4 - SUV,Diesel,NA,NA,NA,NA,NA,NA,LIMOGES,74,Limousin,87,Haute-Vienne,Limoges,4585,125,1,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54335,NA,NA,NA,41900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87000
https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-b/1229399562A1KVVOMEB,Mercedes,Classe B,PATRICK LAUNAY SAS,Monospace,Diesel,NA,NA,NA,NA,NA,NA,LIMOGES,74,Limousin,87,Haute-Vienne,Limoges,4585,125,1,2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63143,NA,NA,NA,21990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87000
https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230221250A1KVVOPE208,Peugeot,208,GEMY VANNES,Berline,Diesel,NA,NA,NA,NA,NA,NA,VANNES,53,Bretagne,56,Morbihan,Vannes,47666667,-275,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13081,5,0,NA,12890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56000
https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230221246A1KVVOPE308,Peugeot,308,GEMY VANNES,Berline,Diesel,NA,NA,NA,NA,NA,NA,VANNES,53,Bretagne,56,Morbihan,Vannes,47666667,-275,1,2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82263,5,0,NA,12590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56000
https://www.paruvendu.fr/a/voiture-occasion/opel/mokka/1230221242A1KVVOOPMOK,Opel,Mokka,GEMY PONTIVY,4x4 - SUV,Diesel,NA,NA,NA,NA,NA,NA,PONTIVY,53,Bretagne,56,Morbihan,Pontivy,48066667,-2983333,1,2013-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,10900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56300
https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230221241A1KVVOPE2M8,Peugeot,2008,GEMY PONTIVY,4x4 - SUV,NA,NA,NA,NA,NA,NA,NA,PONTIVY,53,Bretagne,56,Morbihan,Pontivy,48066667,-2983333,1,2018-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15140,NA,NA,NA,16900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56300
https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1230221240A1KVVONIQAS,Nissan,Qashqai,CITROEN AIX EN PROVENCE 4,4x4 - SUV,Diesel,NA,NA,NA,NA,NA,NA,AIX EN PROVENCE,NA,NA,NA,NA,NA,NA,NA,1,2014-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13100
https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1230221266A1KVVOVWTIG,Volkswagen,Tiguan,Midi auto Chartres,4x4 - SUV,Diesel,NA,NA,NA,NA,NA,NA,Fontenay Sur Evre,NA,NA,NA,NA,NA,NA,NA,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54354,NA,NA,NA,29890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28630
https://www.paruvendu.fr/a/voiture-occasion/mercedes/190/1230173860A1KVVOME190,Mercedes,190,NA,Berline,Diesel,Bon,Manuelle,NA,NA,NA,NA,Montpon Menesterol,72,Aquitaine,24,Dordogne,Montpon-Ménestérol,45,166667,0,1993-01-01,0,0,0,1,0,0,1,0,NA,NA,242000,4,0,5,2500,9,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24700
https://www.paruvendu.fr/a/voiture-occasion/renault/kangoo/1230219548A1KVVOREKAN,Renault,Kangoo,NA,Monospace,Diesel,Bon,Manuelle,NA,NA,NA,NA,Le Taillan Medoc,72,Aquitaine,33,Gironde,Le Taillan-Médoc,449,-666667,0,2015-05-01,0,0,0,1,0,1,0,0,4.7,123,54000,4,1,5,12400,5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33320
https://www.paruvendu.fr/a/voiture-occasion/nissan/x-trail/1230218615A1KVVONIXTR,Nissan,X-Trail,NA,4x4 - SUV,Essence,Irréprochable,Manuelle,Véhicule - de 4 ans,Fauve,Métallisée vernie,NA,Crepieux La Pape,NA,NA,NA,NA,NA,NA,NA,0,2018-03-01,0,1,1,1,1,1,0,0,6.4,149,8000,4,1,5,32000,9,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69140
https://www.paruvendu.fr/a/voiture-occasion/fiat/500-x/1230024319A1KVVOFI50X,Fiat,500 X,NA,4x4 - SUV,Essence,Bon,Manuelle,NA,NA,NA,NA,Saint-Gilles-Croix-de-Vie,52,Pays de la Loire,85,Vendée,Saint-Gilles-Croix-de-Vie,46.7,-1.94,0,2016-12-01,0,0,1,0,0,0,1,0,6.0,139,27000,4,1,5,15990,8,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85800
https://www.paruvendu.fr/a/voiture-occasion/chrysler/pt-cruiser/1229798806A1KVVOCHPTC,Chrysler,PT Cruiser,NA,Berline,Essence,Irréprochable,Automatique,NA,NA,NA,NA,Lyon,NA,NA,NA,NA,NA,NA,NA,0,2001-06-01,0,0,0,1,1,0,0,0,9.6,232,25250,4,1,5,10000,10,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69008
https://www.paruvendu.fr/a/voiture-occasion/peugeot/508/1230221263A1KVVOPE508,Peugeot,508,Midi auto Chartres,Berline,Diesel,NA,NA,NA,NA,NA,NA,Fontenay Sur Evre,NA,NA,NA,NA,NA,NA,NA,1,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73500,NA,NA,NA,20890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28630
https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1230221260A1KVVOPE208,Peugeot,208,Midi auto Chartres,Berline,Essence,NA,NA,NA,NA,NA,NA,Fontenay Sur Evre,NA,NA,NA,NA,NA,NA,NA,1,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,2,1,NA,20990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28630
https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230195532A1KVVOPE308,Peugeot,308,PEUGEOT,Berline,Diesel,NA,NA,NA,NA,NA,NA,BEAUCAIRE,91,Languedoc-Roussillon,30,Gard,Beaucaire,438,4633333,1,2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27000,5,0,NA,14990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30300
https://www.paruvendu.fr/a/voiture-occasion/peugeot/508/1230195531A1KVVOPE508,Peugeot,508,PEUGEOT,Berline,Diesel,NA,NA,NA,NA,NA,NA,BEAUCAIRE,91,Languedoc-Roussillon,30,Gard,Beaucaire,438,4633333,1,2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33067,NA,NA,NA,19690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30300
https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1229910447A1KVVOPE208,Peugeot,208,PEUGEOT,Berline,Essence,NA,NA,NA,NA,NA,NA,BEAUCAIRE,91,Languedoc-Roussillon,30,Gard,Beaucaire,438,4633333,1,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37574,5,0,NA,10490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30300
https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1230221236A1KVVOCIC3,Citroën,C3,SAS DES CHEVRONS LENSOIS,Berline,Diesel,NA,NA,NA,NA,NA,NA,NOYELLES GODAULT,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Noyelles-Godault,50416667,2983333,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45619,NA,NA,NA,11990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62950
https://www.paruvendu.fr/a/voiture-occasion/fiat/tipo/1230195507A1KVVOFITIP,Fiat,Tipo,SAS DES CHEVRONS LENSOIS,Berline,Essence,NA,NA,NA,NA,NA,NA,NOYELLES GODAULT,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Noyelles-Godault,50416667,2983333,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9197,5,0,NA,14490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62950
https://www.paruvendu.fr/a/voiture-occasion/citroen/grand-c4-picasso/1229967493A1KVVOCIGCP,Citroën,Grand C4 Picasso,SAS DES CHEVRONS LENSOIS,Monospace,Diesel,NA,NA,NA,NA,NA,NA,NOYELLES GODAULT,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Noyelles-Godault,50416667,2983333,1,2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55314,NA,NA,NA,16490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62950
https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1230221231A1KVVOCIC4P,Citroën,C4 Picasso,KYUMP,Monospace,Diesel,NA,Manuelle,NA,NA,NA,NA,Paris,NA,NA,NA,NA,NA,NA,NA,1,2013-03-01,NA,NA,NA,NA,NA,NA,NA,NA,5.2,132,96795,4,1,5,7750,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75008
https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230221262A1KVVOPE2M8,Peugeot,2008,Midi auto Chartres,4x4 - SUV,Essence,NA,NA,NA,NA,NA,NA,Fontenay Sur Evre,NA,NA,NA,NA,NA,NA,NA,1,2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,NA,NA,NA,16890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28630
https://www.paruvendu.fr/a/voiture-occasion/peugeot/207/1230219478A1KVVOPE207,Peugeot,207,NA,Berline,Diesel,Bon,Manuelle,NA,NA,NA,NA,Prades Le Lez,91,Languedoc-Roussillon,34,Hérault,Prades-le-Lez,437,3866667,0,2009-09-01,0,0,0,1,0,0,0,0,4.5,120,152000,4,1,5,4890,6,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34730
https://www.paruvendu.fr/a/voiture-occasion/citroen/ds5/1229831361A1KVVOCIDS5,Citroën,DS5,NA,Berline,Diesel,Irréprochable,Automatique,A jour < 6 mois,Noir,Nacrée,NA,Collonges,82,Rhône-Alpes,01,Ain,Collonges,46133333,59,0,2012-11-01,1,0,0,1,1,0,0,0,6.1,158,126500,4,1,5,11900,9,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01550
https://www.paruvendu.fr/a/voiture-occasion/ford/focus/1230219558A1KVVOFOFOC,Ford,Focus,NA,Coupé,Diesel,Bon,Manuelle,NA,NA,NA,NA,Cormeilles-en-Parisis,11,Île-de-France,95,Val-d'Oise,Cormeilles-en-Parisis,48983333,22,0,2003-02-01,NA,NA,NA,NA,NA,NA,NA,NA,5.4,143,143500,2,1,5,2500,7,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95240
https://www.paruvendu.fr/a/voiture-occasion/volkswagen/tiguan/1229945532A1KVVOVWTIG,Volkswagen,Tiguan,NA,4x4 - SUV,Diesel,Irréprochable,Manuelle,NA,NA,NA,NA,Vertou,52,Pays de la Loire,44,Loire-Atlantique,Vertou,47166667,-1483333,0,2009-11-01,0,1,1,1,1,0,1,0,5.9,155,162500,4,1,5,8400,8,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44120
https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1230035354A1KVVOCIC4P,Citroën,C4 Picasso,NA,Monospace,Diesel,Bon,Manuelle,NA,NA,NA,NA,Marcillac-Lanville,54,Poitou-Charentes,16,Charente,Marcillac-Lanville,4585,16667,0,2012-11-01,0,0,1,1,0,0,1,0,5.4,140,84700,4,1,5,9600,8,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16140
https://www.paruvendu.fr/a/voiture-occasion/porsche/911/1230220718A1KVVOPO911,Porsche,911,AGENCE AUTOMOBILIERE,Coupé,Essence,NA,Manuelle,NA,NA,NA,NA,Beauvais,22,Picardie,60,Oise,Beauvais,49433333,2083333,1,1987-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187150,2,1,4,90000,16,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000
https://www.paruvendu.fr/a/voiture-occasion/smart/forfour/1230220710A1KVVOSMFFO,Smart,ForFour,AGENCE AUTOMOBILIERE,Berline,Essence,NA,Manuelle,NA,NA,NA,NA,Beauvais,22,Picardie,60,Oise,Beauvais,49433333,2083333,1,2016-12-01,0,0,1,0,0,0,0,0,NA,104,6240,2,1,2,8290,4,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230220713A1KVVORECLI,Renault,Clio,AGENCE AUTOMOBILIERE,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Beauvais,22,Picardie,60,Oise,Beauvais,49433333,2083333,1,2012-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,51610,4,1,5,8390,5,105,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000
https://www.paruvendu.fr/a/voiture-occasion/dacia/duster/1230220596A1KVVODCDUS,Dacia,Duster,CHAMBERY MOTORS,NA,Diesel,NA,Automatique,NA,NA,NA,NA,Voglans,82,Rhône-Alpes,73,Savoie,Voglans,45633333,59,1,2018-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,1,NA,20998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73420
https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1230220595A1KVVOAUA6,Audi,A6,CHAMBERY MOTORS,Break,Diesel,NA,Automatique,NA,NA,NA,NA,Voglans,82,Rhône-Alpes,73,Savoie,Voglans,45633333,59,1,2018-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,1,NA,51998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73420
https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230220591A1KVVORECLI,Renault,Clio,CHAMBERY MOTORS,Berline,Essence,NA,NA,NA,NA,NA,NA,Voglans,82,Rhône-Alpes,73,Savoie,Voglans,45633333,59,1,2018-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,1,NA,13698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73420
https://www.paruvendu.fr/a/voiture-occasion/ford/focus/1225939966A1KVVOFOFOC,Ford,Focus,NA,Berline,Diesel,Irréprochable,Manuelle,NA,NA,NA,NA,Argenteuil,11,Île-de-France,95,Val-d'Oise,Argenteuil,4895,225,0,2011-01-01,0,0,0,1,0,0,0,0,4.4,115,97200,4,1,5,5700,5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95100
https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1230218917A1KVVOVWGOL,Volkswagen,Golf,NA,Break,Diesel,Irréprochable,Manuelle,NA,NA,NA,NA,Chaussin,43,Franche-Comté,39,Jura,Chaussin,46966667,5416667,0,2013-12-01,0,0,0,1,1,0,0,0,3.9,102,91000,4,1,5,10990,5,105,NA,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,39120
https://www.paruvendu.fr/a/voiture-occasion/mercedes/280/1226141494A1KVVOME280,Mercedes,280,NA,Cabriolet,Essence,Irréprochable,Manuelle,NA,NA,NA,NA,Anglet,72,Aquitaine,64,Pyrénées-Atlantiques,Anglet,43483333,-1533333,0,1986-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55777,2,0,2,14000,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64600
https://www.paruvendu.fr/a/voiture-occasion/audi/a3/1230205380A1KVVOAUA3,Audi,A3,SIMPLICICAR,Cabriolet,Essence,NA,Manuelle,NA,NA,NA,NA,Courbevoie,11,Île-de-France,92,Hauts-de-Seine,Courbevoie,NA,NA,1,2008-04-01,NA,NA,NA,NA,NA,NA,NA,NA,7.3,174,139900,2,0,4,8990,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92400
https://www.paruvendu.fr/a/voiture-occasion/peugeot/108/1230141335A1KVVOPE108,Peugeot,108,NA,Berline,Essence,Bon,Manuelle,Véhicule - de 4 ans,Gris clair,Mate,NA,Franconville,11,Île-de-France,95,Val-d'Oise,Franconville,48983333,2233333,0,2016-07-01,0,0,1,1,1,0,0,0,4.1,95,13500,4,1,4,8500,4,69,NA,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,95130
https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1230218786A1KVVOPE2M8,Peugeot,2008,NA,4x4 - SUV,Diesel,Irréprochable,Manuelle,NA,NA,NA,NA,Pace,53,Bretagne,35,Ille-et-Vilaine,Pacé,4815,-1766667,0,2015-09-01,0,1,1,1,1,0,0,0,3.7,96,37000,4,1,5,14500,6,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35740
https://www.paruvendu.fr/a/voiture-occasion/audi/q5/1229768680A1KVVOAUQ5,Audi,Q5,NA,4x4 - SUV,Diesel,Irréprochable,Semi automatique,NA,NA,NA,NA,Saint-Pierre-du-Mont,72,Aquitaine,40,Landes,Saint-Pierre-du-Mont,43883333,-516667,0,2016-12-01,0,1,0,1,1,0,0,0,5.8,152,30800,4,1,5,38600,11,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40280
https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1230194239A1KVVONIQAS,Nissan,Qashqai,NA,4x4 - SUV,Diesel,Irréprochable,Manuelle,NA,NA,NA,NA,Aujols,73,Midi-Pyrénées,46,Lot,Aujols,44416667,1566667,0,2013-04-01,1,1,0,1,0,0,1,0,4.9,129,150000,4,1,5,10500,6,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46090
https://www.paruvendu.fr/a/voiture-occasion/peugeot/108/1230141335A1KVVOPE108,Peugeot,108,NA,Berline,Essence,Bon,Manuelle,Véhicule - de 4 ans,Gris clair,Mate,NA,Franconville,11,Île-de-France,95,Val-d'Oise,Franconville,48983333,2233333,0,2016-07-01,0,0,1,1,1,0,0,0,4.1,95,13500,4,1,4,8500,4,69,NA,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,95130
https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1229192377A1KVVOCIC4P,Citroën,C4 Picasso,SAS DES CHEVRONS LENSOIS,Monospace,Diesel,NA,NA,NA,NA,NA,NA,NOYELLES GODAULT,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Noyelles-Godault,50416667,2983333,1,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25800,NA,NA,NA,17490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62950
https://www.paruvendu.fr/a/voiture-occasion/lexus/is/1230221213A1KVVOLXIS,Lexus,IS,AUTO MOTIVE CONCEPT,Berline,Essence,NA,NA,NA,NA,NA,NA,SALAISE SUR SANNE,82,Rhône-Alpes,38,Isère,Salaise-sur-Sanne,45333333,4816667,1,2009-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43704,NA,NA,NA,18990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38150
https://www.paruvendu.fr/a/voiture-occasion/mini/cooper-d/1230221191A1KVVOMCCOD,Mini,Cooper D,KYUMP,Berline,Diesel,NA,Automatique,NA,NA,NA,NA,Paris,NA,NA,NA,NA,NA,NA,NA,1,2017-04-01,NA,NA,NA,NA,NA,NA,NA,NA,3.7,98,9140,2,1,4,21990,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75008
https://www.paruvendu.fr/a/voiture-occasion/ford/grand-c-max/1230221189A1KVVOFOGCM,Ford,Grand C-MAX,SARL CENTRAL GARAGE,Monospace,Diesel,NA,NA,NA,NA,NA,NA,MAYENNE,52,Pays de la Loire,53,Mayenne,Mayenne,483,-616667,1,2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62923,2,0,NA,16390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53100
https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230221185A1KVVOBMS1,BMW,Série 1,AGENCE AUTOMOBILIERE DE LILLE ENGLOS,Berline,Diesel,NA,Manuelle,NA,NA,NA,NA,Lomme,NA,NA,NA,NA,NA,NA,NA,1,2008-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,181100,4,1,5,7990,9,177,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59160
https://www.paruvendu.fr/a/voiture-occasion/renault/clio-iii-estate/1230221184A1KVVOREC3E,Renault,Clio III Estate,CITROEN PONT AUDEMER,Break,Diesel,NA,NA,NA,NA,NA,NA,PONT AUDEMER,23,Haute-Normandie,27,Eure,Pont-Audemer,4935,516667,1,2014-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87499,NA,NA,NA,9990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27500
https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1230221182A1KVVOCIC4P,Citroën,C4 Picasso,CITROEN PONT AUDEMER,Monospace,Essence,NA,NA,NA,NA,NA,NA,PONT AUDEMER,23,Haute-Normandie,27,Eure,Pont-Audemer,4935,516667,1,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15369,NA,NA,NA,14590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27500
https://www.paruvendu.fr/a/voiture-occasion/audi/q3/1230221181A1KVVOAUQ3,Audi,Q3,CITROEN PONT AUDEMER,4x4 - SUV,Diesel,NA,NA,NA,NA,NA,NA,PONT AUDEMER,23,Haute-Normandie,27,Eure,Pont-Audemer,4935,516667,1,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,NA,NA,NA,26990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27500
https://www.paruvendu.fr/a/voiture-occasion/hyundai/tucson/1230221179A1KVVOHYTUC,Hyundai,Tucson,SIMPLICICAR,4x4 - SUV,Diesel,NA,Manuelle,NA,NA,NA,NA,Le Raincy,11,Île-de-France,93,Seine-Saint-Denis,Le Raincy,489,2516667,1,2017-11-01,NA,NA,NA,NA,NA,NA,NA,NA,4.8,127,20900,4,1,5,25490,7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93340
https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1229746149A1KVVODCSAN,Dacia,Sandero,SAS DES CHEVRONS LENSOIS,Berline,Diesel,NA,NA,NA,NA,NA,NA,NOYELLES GODAULT,31,Nord-Pas-de-Calais,62,Pas-de-Calais,Noyelles-Godault,50416667,2983333,1,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74204,NA,NA,NA,10490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62950
